ID,開放建議標題,建議資料集名稱,建議開放的欄位,建議原因,瀏覽次數,建議者,發表時間,派發機關,分派狀態,回復狀態
46229,旅行社資料與保險清單,旅行社資料與履約保險清單,旅行社名稱保單類別品保會員保險資料(保額、契約格式、效期)電話地址,http://admin.taiwan.net.tw/travel/travel.aspx?no=203<br/>觀光局提供上述連結可以查詢旅行社投保履約保險現況，<br/>然而資料無法下載整合至既有的系統。<br/>因為旅行社之保險狀況影響到消費者權益，必須全面清查方能確定保單是否過期。<br/>目前的查詢介面必須先預設要查哪家旅行社，才能知道它的狀況，<br/>無法整合至既有之系統定期清查。<br/>事實上資料已經都在，無能開放下載CSV清單，<br/>則能定期挑出保單已過期之業者，以確保消費者權益。<br/>欄位方面，既有欄位勉強足夠，如有統一編號更好。,328,A***n,2017/06/1306:20,交通部,已分派,已回復
46451,請協助開放出口胚布統計表,出口胚布統計,全台最近3年出口胚布的統計表...欄位包含：1.日期2.出口品項3.數量4.報價5.進口國公司6.出口商7.出口工廠,2016年已提出相關需求(http://data.gov.tw/node/39602)，財政部回覆預計提至政府資料開放小組會議作審議，想確認審議結果及預計開放時間。,304,d***8,2017/06/1323:51,財政部,已分派,已回復
46476,請問有關環境地質地形變動地理區域的開放資料,環境地質地形變動地理區域,活動斷層、嚴重地層下陷地區、土石流區域資訊,期望取得資料可針對休閒旅遊投資方及旅遊客旅遊安全環境資訊評估，譬如規劃適宜戶外攀岩地質場所。資料若開放，民眾可直接至此平台查詢資訊，造福全國出遊者安全資訊提供。,270,d***8,2017/06/1509:44,經濟部,已分派,已回復
46477,請問有關降雨淹水與土石流警訊的開放資料,降雨淹水與土石流警訊,編號、所屬縣市、區域、村里、淹水路段、經緯度座標、日累積雨量、發布時間、淹水可能性、土石流可能性、撤離記錄或次數、歷史豪雨次數,若有颱風或豪大雨發生時，發生淹水與土石流的警訊，提供給買屋民眾參考與建立預防機制。,348,d***8,2017/06/1509:46,"經濟部,行政院農業委員會",已分派,已回復
46478,請問有關「公害陳情案件分佈地理圖資」及「公害陳情警示區域地理圖資」的開放檔案格式,1.公害陳情案件分佈地理圖資<br/>2.公害陳情警示區域地理圖資,公害陳情編號、隸屬陳情編號、所屬縣市、行政區、村里、經緯度座標、地址路段、污染項目、處理進度狀況、通報日期、通報時間、處理滿意度、處理日期時間,現行開放資料檔案格式為KML，是否能提供CSV檔呢?一般民眾較容易使用,384,d***8,2017/06/1509:52,行政院環境保護署,已分派,已回復
46482,請問有關溫泉區域泉質監控資訊的開放資料,溫泉區域泉質監控資訊,溫泉開發規範、區域溫泉取用量限制、溫泉泉質、泉量管制、泉溫監測,避免溫泉旅遊區投資者血本無歸，並了解溫泉區開發是否已達極限？旅遊者可知道是泡真溫泉還是化學溫泉粉。,344,d***8,2017/06/1510:25,經濟部,已分派,已回復
46483,請問有關自來水供水轄區資訊的開放資料,自來水供水轄區資訊,淨水廠名稱、供水轄區描述、淨水場經緯度,提供民眾了解淨水場水質，且附上檢測日期，確定資料可用性。,220,d***8,2017/06/1510:27,經濟部,已分派,已回復
46484,請問有關花期或摘果資訊的開放資料,花期或摘果資訊,花卉學名、分布區域、花期月份、果類、有效花期時間,準確公布消費者花期或摘果期資訊，可參考日本賞櫻每年都會開放資料給旅遊產業者參考,208,d***8,2017/06/1510:28,行政院農業委員會,已分派,已回復
46485,請問有關跨單位物種查詢調查資料的開放資料,跨單位物種查詢調查資料,物種學名、物種類型、調查方法、調查地點經緯度、調查機構、調查時間,生物多樣性資訊整合，可與國家公園，特生中心資料合併。另可進行物種資料比對，分析人類活動（如土地開發）對野生動植物的潛在衝擊。,311,d***8,2017/06/1510:29,行政院農業委員會,已分派,已回復
46486,請問有關安全農產驗證通過資訊的開放資料,安全農產驗證通過資訊,有機/產銷履歷/吉園圃驗證標章類型、農作物種類、品種、縣市、鄉鎮、地段號、驗證單位,餐飲業採購安全農產時得進行資料蒐尋與管理,258,d***8,2017/06/1510:31,行政院農業委員會,已分派,已回復
46487,請問中央及地方環境主管部門對污染源裁處資訊的開放資料,中央及地方環境主管部門對污染源裁處資訊,中央及地方環境主管部門對污染源裁處時間、地點、違法事實認定、違反法規、裁處金額或內容、有無覆驗、覆驗情形,目前環保署列管污染源資料查詢系統(PRTR)網頁中，僅有違規污染源之違反法規與裁處金額，社會大眾無法從中看出違規之事實情事及相關資訊，期望環保署及各級環境主管部門立即開放相關細部資訊，便於社會大眾了解與追蹤污染源狀態以及政府與污染源之法律與社會責任，便於民眾參與環境監督與相關倡議追蹤，促使環境污染源有更好的環境表現。,392,d***8,2017/06/1510:32,行政院環境保護署,已分派,已回復
46488,請問有關廢棄物回收處理業廠商登記資料的開放資料,廢棄物回收處理業廠商登記資料,廢棄物處理業登記證廠商名稱、證號、是否輸出國外處理、有效期間、認可廢棄物處理材質類別、地址、負責人,協助標售商驗證廠商物料回收處理資質,368,d***8,2017/06/1510:34,行政院環境保護署,已分派,已回復
46489,請問有關歷年空氣品質監測年/季/月平均歷史數據的開放資料,歷年空氣品質監測年/季/月平均歷史數據,監測數據時間、測站名稱、縣市、空氣污染指標、指標污染物、狀態、二氧化硫濃度、一氧化碳濃度(CO)、臭氧濃度、懸浮微粒濃度(PM10)、細懸浮微粒濃度(PM2.5)、風速、發布時間、資料統計區間…等,目前雖有部分有即時公開，但只能取得單日空氣品質數據意義不大，長期的狀況可更客觀評量也更具警示意義，可向各地居民進行環境議題倡導、要求業者改善，或是從事相關健康營造計畫等。,1584,d***8,2017/06/1510:35,行政院環境保護署,已分派,已回復
46491,請問有關農地重金屬污染區塊分級資料的開放資料,農地重金屬污染區塊分級資料,各類重金屬區塊分級含量(砷、鎘、鉻、汞、鎳、銅、鉛、鋅)、農地區段號、縣市名稱、鄉鎮名稱、監測時間,設定農產契作區塊與採購區域限制，避免使用污染農產，作為餐飲公司食材採購內控用途。,412,d***8,2017/06/1510:53,行政院環境保護署,已分派,已回復
46492,請問有關水質硬度的開放資料,水質硬度,水質硬度、縣市名稱、鄉鎮名稱,餐廳濾心及飲用水內控管理需求,293,d***8,2017/06/1510:55,經濟部,已分派,已回復
46493,請問有關農地水質監控資料的開放資料,農地水質監控資料,水溫、酸鹼值、電導度、溶氧、水質複驗驗項目(重金屬、溶氧量等),望開放農田水利會灌溉水質監測管理系統相關資料，設定農產契作區塊與採購區域限制，發現水質污染影響區域時得調整契作作物或區域，避免生產污染農產。,213,d***8,2017/06/1510:57,行政院農業委員會,已分派,已回復
46494,請問有關土地限制開發區域範圍的開放資料,土地限制開發區域範圍,土地限制開發之條件(類型、使用類型)、資料時間、主管機關、資料比例尺(精度)、法令名稱,提供實體圖資資料，並註明資料更新時間與依據，應用面可以由民間來進行開發。,1019,d***8,2017/06/1511:01,"嘉義市政府,基隆市政府,屏東縣政府,臺北市政府,臺東縣政府,花蓮縣政府,苗栗縣政府,雲林縣政府,臺南市政府",已分派,已回復
46495,請問有關灌排設施地理位置及流向的開放資料,灌排設施地理位置及流向,灌排渠道/水工構造物/水質監視點/水利小組或輪區、地理座標、流向,農牧企業作為農地生產環境稽核使用,277,d***8,2017/06/1511:03,行政院農業委員會,已分派,已回復
46496,請問有關遭受放射性污染達一毫西弗以上年劑量之建築物的開放資料,遭受放射性污染達一毫西弗以上年劑量之建築物,社區大樓名稱、住戶門牌地址(去識別化),期望取得資料開發房屋仲介資訊平台。民眾可直接至此平台查詢相關資訊，可做為欲購買之房屋是否為輻射屋情形，提供詳實資訊，維護民眾居住健康，並避免後續爭訟情事發生，減少社會資源浪費，增加民眾居住安全的滿意度。,249,d***8,2017/06/1511:06,行政院原子能委員會,已分派,已回復
46497,請問有關地震後受損房屋資料(曾列為黃標、紅標者)的開放資料,地震後受損房屋資料,社區大樓名稱、GPS經緯度,望取得資料開發房屋仲介資訊平台。民眾可直接至此平台查詢相關資訊，即可得知攸關居住權益甚鉅的地震受損情況，為考量大樓結構是否曾受損的民眾，提供詳實資訊，並可避免受續住宅糾紛，造福全國需要買賣屋的民眾。,3273,d***8,2017/06/1511:07,"嘉義市政府,基隆市政府,宜蘭縣政府,屏東縣政府,臺北市政府,花蓮縣政府,苗栗縣政府,雲林縣政府,臺南市政府",已分派,未回復
46498,請問有關暫停廢止或極低用電量之住戶位置的開放資料,暫停廢止或極低用電量之住戶位置,住戶門牌地址(去識別化),可做為當地房屋閒置情形參考，為考量當地房屋供需情況、入夜後居住安全、鄰里安全情況，提供詳實資訊，造福夜歸通勤女性、家中有小朋友並需要買賣屋的民眾做判別,231,d***8,2017/06/1511:09,台灣電力股份有限公司,已分派,已回復
46499,請問有關中止廢止或極低用水量之住戶位置的開放資料,中止廢止或極低用水量之住戶位置,住戶門牌地址(去識別化),可做為當地房屋閒置情形參考，為考量當地房屋供需情況、入夜後居住安全、鄰里安全情況，提供詳實資訊，造福夜歸通勤女性、家中有小朋友並需要買賣屋的民眾做判別。,289,d***8,2017/06/1511:10,經濟部,已分派,已回復
46500,請問有關於海洋保護資源及範圍的開放資料,海洋保護資源及範圍<br/>,海域名稱、海域地區範圍、海洋生物種類、保育類資源、可發展生態觀光區域、珊瑚礁保護、親水遊憩區域、活動規範,期許在開發藍色海洋旅遊時，能海洋觀光遊憩與海洋生物資源保育兼併，才能永續,274,d***8,2017/06/1511:11,行政院農業委員會,已分派,已回復
46501,請問有關污染源氣體排放煙道即時監測資料的開放資料,污染源氣體排放煙道即時監測資料,現有環境污染源氣體排放煙道即時監測數據、管制標準、申報資料,政府現在已針對環境污染源之氣體放煙道進行即時監測，並要求將監測數據連線到各縣市政府之環保局處。期望主管機關環保署開放此即時監測相關監測數據、管制標準與排污申報資料，讓社會大眾與鄰避社區能即使掌握相關污染源之環境表現與污染情形，進行更好的防治，也可對於政府的管制工作更有信心。,416,d***8,2017/06/1511:12,行政院環境保護署,已分派,已回復
46502,請問有關污染源水體排污口即時監測資料的開放資料,污染源水體排污口即時監測資料<br/>,現有環境污染源水體排污口即時監測數據、管制標準、申報資料,政府現在已針對環境污染源之水體排污口進行即時監測，並要求連線到各縣市政府之環保局處。期望主管機關環保署開放此即時監測相關監測數據、管制標準與排污申報資料，讓社會大眾與鄰避社區能即使掌握相關污染源之環境表現與污染情形，進行更好的防治，也可對於政府的管制工作更有信心。,363,d***8,2017/06/1511:14,行政院環境保護署,已分派,已回復
